tweet_id,author,content,label
1753275188,LesWedzonka,is Happy Mothers Day.   Taking Mum out for dinner to one of my favourite restaurants down Glenelg now,1.00
1753275207,em501,"last leg of my travels today. totally exhausted, but thank goodness &quot;Ed&quot; is keeping me company",1.00
1753275227,munichmacy,Hello World,1.00
1753275237,VesperLynd007,sunday is runday- outta bed and onto the road,1.00
1753275280,nvartist,"@kevinpollak Penguins win in OT, probably why you were busy.  One more game to win.",1.00
1753275323,surbhiraj,Happy Mother's Day!,1.00
1753275358,mafraederscheid,"@Buffalokid Thanks for the feedback. Surreal life, surreal oils",1.00
1753275375,RochelleReyes,@NathanFillion Your window ledge is decorated quite appropriately. I love it,1.00
1753275383,Mach1Music,@poeboyandy actually workin from home tonight...  you?,1.00
1753275444,candylbc,@MusicalChilly Thank you and u too lady!!!!,1.00
1753275489,JoshuaMcClain,@TwiztidRose I'm digging your twitter picture,1.00
1753275492,shannasaurusREX,Ive got the greatest boyfriend in the world. I love him so so much.,1.00
1753275525,tirzaroemokoy,@lulliecarole that was delicious! lets have a walk sometimes with you and your hubby.. and others! me misses you,1.00
1753275540,newcutegirls,http://www.eabeauty.net - The world of beauty and pretty girls   I'm testing new version,1.00
1753275565,TheSUPERGIRL,@kat15lee Yups!  I still have a lot of pruning of unfollowers to do. It takes  time,1.00
1753275709,demiswissfan,@hanastephenson I'm good! thx.  and how are u? what are u doing?,1.00
1753275827,Zombulator,"@aerform I love you so much.  Just got into my hiding spot, gonna go check out datalounge",1.00
1753275863,danielleroxy,"family matters, followed by roseanne",1.00
1753275871,fizgig75,Last week I had 516 hits on my guinea pig pictures on webshots! And I didn't even promote them! Way to go,1.00
1753275971,PegasusAngel,"#SanctuarySunday @nirroca yay for #Sanctuary, I may watch Requiem after breakfast!",1.00
1753275990,FrenchTeamVF,"@DougieMcfly Haha dude, we have the same b-date :p I'll wish u ur b-day the 3oth November. I'll also turn 16  Can u reply to me please ?",1.00
1753276035,cassieewassie,This is to all the people who have MySpaces: PLEASE ADD!!! http://wwww.myspace.com/fiftyfivethreads it's my friend's clothing line,0.00
1753276036,fakkedap,@calikara22 @darthamandar @trippplesweet grats to aaron and christine,1.00
1753276039,Freakonomy,Ppl dont miss out on me on this Follow Superstar Sunday,1.00
1753276055,stellarxnadja,@burbankhays ohhh I remember when you gave your dad a shoutout at the mcr at MSG show last year. that was so sweet,1.00
1753276209,ClassicalGamer,Totaly smell like camp fire now lol its gross to feel the dirtiness but the smell seem to just relax me  i wonder why:S,1.00
1753276242,imcute519,@awalliewall my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,1.00
1753276249,soulsweetness,"@LYNETTE21XL when u go, LMK. Let's go together",1.00
1753276269,cupkakebuttons,@jesssseca i won't make u cry,0.00
1753290727,voyamis,Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment  (just read the BL web site),1.00
1753290782,assiram13,is wishing everyone a blessed &amp; beautiful Mother's Day!,1.00
1753290804,vegetablepie,tweeterizing from a mobile,1.00
1753290823,vulcansmuse,"@Caps_Girl Girl, those are bangin' shoes!!!  Work it!",0.00
1753290886,himatako,@Archeia_Nessiah Yeah I will  In fifteen minutes or so.,1.00
1753290937,RHICHo_O,@MariahCarey &quot;VISION OF LOVE&quot; Play now &quot;i had the vision of luv n it was aaaaaoOUoOuoOUU that u..turn out..toOoo&quot; Mariah this ur part,1.00
1753290956,DDRFanatic682,BWAHAHAHAHA! Shut the fuck up... @BarryManilow is TOTES following me right now! Who made the account? Made me giggle like a school girl!,1.00
1753290965,ashycee,"Uber Bored ATM, after Out of the Blue, will have shower, then watch house or numb3rs (vid) then CSI + CSI NY + Bones Double . .. . YAY!",0.00
1753291002,mo3ath,@Shouq take a nap bedalii,1.00
1753291015,amleht21,Twas a good show. I even liked Ciara's last song.   Time for me to go to bed. G'night!,1.00
1753291017,noodleblue,@RetroRewind You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though,1.00
1753291098,MrsKimberly,The best thing about Ciara. She just finished singing!,0.00
1753291101,cursedbyevil,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",0.00
1753291120,pathik,@krazyfrog I got me to watch it.  Recommend some other kickass shows too. Phast!,1.00
1753291190,kahoy76,@katyperry it's Under a Honeymoon by The Good Life,1.00
1753291247,simonsinfield,@paulbay1028 Bit of a lie -in. Eaten all the bread.  It's way too good to giveaway.,1.00
1753291281,_emmajane_,"@talesfromthepit Loved your blog from the MusiCares event, good work",1.00
1753291283,_savi,@therealsavannah Today was fun  &lt;333,1.00
1753291284,imcute519,@jaked76 HAHA! 'dont-a tap your last season prada shoes at ME honey&quot;,1.00
1753291321,MummaBear,@richardepryor you can use my alotment,1.00
1753291340,euan,@snowded nice one,1.00
1753291356,tshamg,just started twittering,1.00
1753291677,burjwazi,@angelistic u understand now why i keep telling u MAKE A TWITTER app that understand MY NEED,1.00
1753291715,iamkhayyam,@sharonhayes: &quot;Congrats my friend on ruling Canada @iamkhayyam *hugs&amp;gropes*&quot; Just for today I'm #1  ? http://blip.fm/~5z3oi,1.00
1753291730,Criss_doll,having a great time with family!! big ups to my bro n sis in law for hanging out  love n peace! {be free},1.00
1753291745,thorsonb,"@LCFLORIDA @JPMizDELiCiOUS Lets change this S0ulja B0y te|| em trending topic to, &quot;Soulja  Girl Told em&quot;",1.00
1753291786,BbyG19,"@jimmymarsh617 Just wanted to let you know, that I just heard &quot; I Don't Give a F&amp;@k&quot; on the @RetroRewind online radio program...",1.00
1753291810,katherinep,@asombroso bahahaha. I love Gabriel - absolutely fucking hilarious!!!,0.00
1753291861,narayankulkarni,Mother's Day Wishes from google... Pretty &amp; beautiful flowers on google logo  http://www.google.co.in/,1.00
1753291957,Lukegordon,Staying in the mercure,0.00
1753292038,DigitalTourBus,Does anyone still play N64 anymore? or Super Nintendo? Weren't those days the best? haha. So many flashbacks!,1.00
1753292065,Mum_of_Six,@faulko1 was always told to keep sucking something like fruit gums,0.00
1753292184,iPhoneFuzzball,Day dreaming of Fuzzball and SNL  http://fuzz-ball.com/twitter,1.00
1753292191,kmart24,@andmegansaid &lt;&lt;&lt; Just like in HIMYM,1.00
1753292226,NEWS25LanceWilk,@firedwarftj i was right about the wave off,1.00
1753292229,emilio_delgado,Happy Mothers Day mom!  I love you!,1.00
1753292232,scggNevaehEden,@kenma321 of course!  i love 24 hr donut shops! he he -yours truly -,1.00
1753292238,AndreaBryan,@SelenaGomez selena's mom congratulations' have a nice day,1.00
1753292242,Hetty4Christ,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq,1.00
1753292261,sassykai,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,1.00
1753292300,cuteredshoes,@And_OKeefe Yay! You're on Twitter! You're my secret celeb crush!  (too much info??),1.00
1753292304,thenameisneish,happy mother's day! everyone have a great day and make sure you go see ya mommas,1.00
1753292357,sarah2557,Home at last 1 more day till my weekend begins!!,1.00
1753292358,Hetty4Christ,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq http://ff.im/2L63l,1.00
1753292412,FrankVarela,@Jewels14333 Happy Mothers Day,1.00
1753292455,MrsWilliams,@hrmarkus welcome,0.00
1753292510,JaneAgbayani,"@ReeceReece Kind of, good job though.  I know no better.  I might see you this Friday w/ Arbie.",1.00
1753292623,luisgalarza,"OK dear tweeps, goodnight! I need 2 get up early 2 say Happy Mothers Day 2 wife n mom",1.00
1753292624,bazilahali,i had walkathon this morning.  and i'm among the first who arrived at the finishing line!,1.00
1753292685,missybrowneyes,feels at home to be back at church,1.00
1753292737,tweety2771,had a great time talkin with Mike tonight for three hrs.,1.00
1753292799,BlokesLib,@pcsketch I am actually wanting to buy a bus one day &amp; turn it into a motor home. Imagine a whopping big BlokesLib logo on it,1.00
1753292825,rossnoise,The most epic weekend I've had in atleast a year. Night cap with @aaron_matthes and @trumpy03. 2 hours of sleep in 3 days! Goodnight,1.00
1753292858,caaassandra,Happy Mother's Day,1.00
1753292866,LYNETTE21XL,"@soulsweetness I will, n btw happy mothers day sissy",1.00
1753292887,SirCortez,@SummerSeaweeds Wow that's very Buddhist o_O HOORAY JEWS,1.00
1753292893,IWouldSayCathal,Watchin Hannah Montana  Hoedown Throwdown,1.00
1753292949,coffeecandle,08.05.09 partying at the Pineforest  http://tinyurl.com/ojugsb,1.00
1753292960,Fraggle312,"Finally home and exhausted.  Work week is over, but I still expect less than 5 hours sleep tonight.  Happy Mother's Day! I luv you Mom",0.00
1753292993,KimmiMcfly,"@kerri_louise Sweet.  My mum wanted to go see that. Then she didn't but I did :L IN the end, we never went to see it. :/ The film is great",1.00
1753293012,jllj_billy,oooh harlow is so sweet,1.00
1753293032,hngryO,"@ppchen hehe, yes i did change my name. like it?",1.00
1753293039,crystalvision99,@keithflaherty  yes my dear    V,1.00
1753293053,alicegoudman,thursday night was amazing taylor swift gave me one of her braclets,1.00
1753293084,joshtastic1,@vectisdebs no plans are the way forth,1.00
1753293149,voyamis,and to think that all I've ever played for is just fun   I suck at marketing and promotion..,0.00
1753293184,Cococorrinahhhh,Using my old phone!  gosh! I miss this phone!,1.00
1753293192,Michelle_mbelle,"get down tonight: http://bit.ly/QxXhi  the bridesmaids, moms, bride &amp; I rockin' the reception",1.00
1753293246,LilithClaire,@Caroljs Nice  I've never been to Spalding but one year I will make it to the flower show.  Is Springfields a good shopping centre?,1.00
1753293298,ladybossy1,Happy Baby Mommas Day!!  to all the&gt;&gt; MOMMAS&lt;&lt; on Twitterville,1.00
1753293338,henryb35,@ishaNikki congratss to them,1.00
1753293351,deadkidney,@leona_y time really flies my frd..how's you love-hunting mission going? abt time to bring the sexy &quot;yu yung&quot; jacket out,1.00
1753293379,krystynchong,@guillermop you should.,0.00
1753293435,ShadiGray,@kenakasoulstar thank you.,1.00
1753293551,AriesChild,@Karen523 it's ok lol  I think we might do the same dates.,1.00
1753293580,Siddy71,"Good morning World   This will be another wonderfull day, starting with breakfst with champions...  my kids ofcourse",1.00
1753293599,Cinnny,@dada8dee you tooooo dada!!!  such good times!!,1.00
1753293629,babyxcrissy,Hella wow .  no doubt .,1.00
1753293641,kimmikennedy,@TheFurKing @robertd_16 @TwiceR TY AS WELL,1.00
1753293662,NAYKIDD,i just realized im off tomorrow. goin to the beach! who wana come?,1.00
1753293674,sheryonstone,here we go.. captain says &quot;shut it down&quot; we are on our way  ? http://blip.fm/~5z3p8,1.00
1753293703,LiLi214,@darealTinaT thank u,1.00
1753293748,bayhillred,12 more days until CA!! i get to see my paniniii,1.00
1753293835,ayamiharu,will go out  oh yay me http://plurk.com/p/sv9lc,0.00
1753293862,KimmiMcfly,@kerri_louise so i can just watch that again  x,0.00
1753293879,BB517,@QuiMo haha Mon...Do you really want me too send it?,1.00
1753293896,James_Waters,@Lesley_M make sure you watch in HD,1.00
1753293910,sjsmart1,"@heycassadee SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO",1.00
1753293986,schmae,Going to get some strawberries for the champagne tonight!,1.00
1753294007,MattyBulman,@BBlane yeah i work 7 days,0.00
1753294046,Gotjuicygirl,@lmatechnologies Gotcha ! Let's meet up @ The Twitt Cafe,1.00
1753294062,Huddylicious,"@mzmraz Ha, fun! I think I�����_ll rewatch (parts of) season 5 today...in preparation for 2morrow night!",1.00
1753294069,SashaOnline,"@iamcomedy how abt we wait til summer, and do this at ur place...ima need somewhere to stay anyways",0.00
1753294115,Michaelnuk,@Yorksville ...Yawn is it that time already!,1.00
1753294280,necolebitchie,"@officialtila if I have 5000 friend requests tomorrow, I'm blaming you  nite",0.00
1753294281,sexysapphire,@MrHollaOut hahah  u know this mannnnnn trust me ima  freak and  proud of  it,1.00
1753294336,S4tisf4ctionz,"Hey Girlie, How are you doing?  @ThaMissus",1.00
1753294433,benz87,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,1.00
1753309736,wootitslucy,yummy yummy ice creammm  i hate heels &amp;whoever made this pair.,1.00
1753309767,N0R3,thanx @MsLaurenLondon,1.00
1753309792,armalinda,scan my childhood photos hahah its soo fun,1.00
1753309840,LisaW1975,is having a lazy sunday,1.00
1753309879,candyGOREx,im slowly losing followers one by one.,0.00
1753309953,livingbello,Omg soo tired! On my way home! Long busy day ; had fun meeting new people and catching up with some people!,0.00
1753310024,JustVox,"@MadisonMitchell I'd help you if I weren't poorer than you lol! I'm mexican living in .mx, which automatically makes me 13 times poorer",1.00
1753310026,OrgaSAM,could do with some bacon and egss. mm,1.00
1753310108,Stanto,Huh @kaichanvong ? What's wrong with UNIX environment dev's ?,0.00
1753310143,BlokesLib,@pcsketch I'm considering buying one of these. Hence the 'Monk&quot; look   http://bit.ly/9VbzG,1.00
1753310174,copyheart,"@PerryMarshall  I was seeing only one side of it, but it looked interesting.  And deep.",1.00
1753310240,BeccaASchroeder,"You know you're up too late when the TCU nightly scan starts! Oh well, I graduated today",1.00
1753310243,_MissDeville,"had cold rock, choc mint+bubblegum+cookie+flake+nerds= YUM!!!! XD .  had a fun day.",1.00
1753310261,IngridSalta15,@Brandiheyy have a Happy Trip!!,1.00
1753310290,FISHKINZ,@Orcon DMed you.,1.00
1753310315,jasonmitchener,@Whipoorwill You must like my song.,1.00
1753310326,lisacapone,@SweetAmes - That Jasper clip is my first &quot;favorite&quot; Twitter message.,1.00
1753310359,steph1227,@4everBrandy Looking forward to your show tonight! Enjoy your time in Belgium,0.00
1753310430,marteinn_se,"Now, lets do funkey stuff, talking with magento, through xmlrpc with codeignite and output with amf (Zend) to flash",1.00
